item_id,major_brand
JELL - O SF STRWBRRY,JELLO
CAM CRUSH PK,CAMEL
QUAKER MEDLY,QUAKER
MEGA EVENT SAVINGS GM REESES PB,GENERAL_MILLS
MLFRD DLY NWS SAL,NEWSPAPER
PASTA RONI SHELL/WHT CHDR,PASTA_RONI
AUSSIE HAIRSPR,AUSSIE
APPLE ITUNES ICON GIFT CARD,APPLE
GOUVEA PORTUGUSEE SA,PLU_MEAT
T PZA RL,TOTINOS
DAIRY DANNON BANIM,DANNON
KEEBLER FDDE COOKY 3Z,KEEBLER
DAVID SNFLWR SEED RANCH,DAVID_SEEDS
MASTER LOCK CABLE COMBO LOCK,MASTER_LOCK
BIC MECHINAL PENCIL,BIC
3 SKCAL LC MINT,SKOAL
CLASSMATE ELECTRIC,FEIT_ELECTRIC
TC CHILD ALL,TOP_CARE
SC 5508 $HRSHY REESE,HERSHEYS
GS STEW SPICE 50G,PLU_MEAT
79 50Z BB TUNA,BUMBLE_BEE
HODGSON GF APLCIN MUFMX,GENERAL_MILLS
SC SUAVE PRO STYLING,SUAVE
RC KGS HAW H/D 2.50,KINGS_HAWAIIAN
DR . PEPPER 8 PK,DR_PEPPER
PHILADELP SPCY J,DORITOS
WE;CJ STRWRBY,PLU_FRUIT
CHUCK PINEAP,PLU_MEAT
LND L LKS BUTTER,LAND_O_LAKES
PLYTX HND SAY GLV,PLAYTEX
BAXEN WHTI BREAD,PLU_BAKERY
RAINBOW PG&BB,WONKA
GERBER BBY CRL,GERBER
STARKIST CHK LT TU,STARKIST
MSC TANK TOP,REVLON
VEL VEETA SHELL&CHZPC,KRAFT
CN DT PEPESI,PEPSI
GRD CHUCK S.T PC,PLU_MEAT
COTTS BALLS/SWABS,STUDIO_35
YIU CHOY/CAT NGGT,WHISKAS
DORITOS,DORITOS
BRISK H&H CHERRY,PEPSI
IAMS FILETS CKN GRPC,IAMS
CHO FIP KEY LIME,CHOBANI
FST FXN CHIX FR,PLU_MEAT
DOS EQUIS,DOS_EQUIS
MOCO DE GORILA PNK,GOYA
STCY ;SMPLY NKD,STACYS
WRINGLEY S COBALT P,WRIGLEYS
DH RNAPL SPRM CK M,DUNCAN_HINES
TALK TRACE,PLU_VEGETABLE
2 MARL SPEC BLNDTH,MARLBORO
SPOONRST FLWR,SUAVITEL
SCHLEICH 14657 FEMALE AFRICAN ELEPHANT,AFRICAN_PRIDE
1 PURELL FRG JLLY WRAP,PLU_MEAT
SM WW PITA,PLU_BAKERY
AQWUA NET AERO S/,AQUA_NET
BB PRIME FILLET LEM PEP,PLU_MEAT
BREY GELOTO VN/CRM,BREYERS
OEP MILKD ENCHLADA SA,OLD_EL_PASO
FRISK SIGNAT BLND,PURINA
HLNRK GIFT BAGS,HALLMARK
COM HANG STRP,PURINA
CHURRITOS FUEGO LARGE,BARCEL
AVENT SOOTHI,AVENT
LUNCHABLES-UPLOAD CHKN TACOS,OSCAR_MAYER
SCHICK HYDRD MENS,SCHICK
RED BARON FIRE BKD,RED_BARON
PICKLED ASPAARAGUS,PLU_VEGETABLE
RED VINES ORIGRED TWISTS CANDY,RED_VINES
F 1 BANDAID CMFRT FLEX,JOHNSON_N_JOHNSON
CV HNY NUT TST O,GENERAL_MILLS
SPRING FARM SOY SHEET KNO,PLU_MEAT
BIB EYE STK VPK,PLU_MEAT
POISE PANTRY FRESHENERS 24C,POISE
COOKED MISC,PLU_MEAT
BOB EVAN'S,BOB_EVANS
PAMPERS SEN REFILLPC,PAMPERS
CARD FRIEND,HALLMARK
LESE MINI HEAR TBOX,WONKA
BUDDIG PASTRAMIN,BUDDIG
KISS MX SPD GLUE KT35,HERSHEYS
GORTON SFI,GORTONS
GG BROC MCHSE SCE,GREEN_GIANT
STO FOFO,PLU_MEAT
FRISCHS TARTAR SPC,KELLOGGS
OF DONUT HOLE C,PLU_BAKERY
MID GLTN FR CHOC C,KELLOGGS
XTRA 2X MTN RAIN 3OL,XTRA
PMPR NAT CLEAN FTM MVP,PAMPERS
IVORY ORIG BW,IVORY_P_N_G
SCHICK RZR BLADES,SCHICK
WD EGG SALAD,RETAILER_HANNAFORD
JVC HAFR36P MARSHMALLOW INNER EAR HEADPHONES WITH MICROPHONE AND,SKULLCANDY
SMOED ROUND SAD,PLU_MEAT
KLG FRS MNWHT BR0.70,KELLOGGS
GRIPPY STOCKING CU,PLU_MEAT
NIRA LARGE GRADE AA EGGS,CCF_BRANDS
C DRY TONIC WATER TL,CANADA_DRY
FIREBALL C 14.99,FIREBALL_CINNAMON_WHISKEY
DOLE PIN/ORG/BAN,DOLE
BURT'S BEES HAIR TREATMENT,BURTS_BEES
BRYS HH VANILLA,BREYERS
GCYA GUAVA PASTE,GOYA
12 PK SPRITE,SPRITE
ALAMOS RD BLN,ALAMOS
SANJ TAMARI RS SOY SCE WHITE,KIKKOMAN
COLGATE TP-BS PEROXD,COLGATE
RA DSP DCH SHWFRSH 4.5Z,NATURE_VALLEY
PALMOLIVE ANTIBAC DISH,PALMOLIVE
DANONINO STAWBERRY,DANNON
HMK LIV GLV MED,HALLMARK
KNTS MANWICH,HUNTS
KANE MUG,MUG
VIENNA OR B 7725,LIBBYS
GRANNY SWITH APPLES3,PLU_FRUIT
OB 3D WHT WHTNG TBRUSH KI,ARM_N_HAMMER
ARIZ GLD BR HNY,ARIZONA
HJ HLDY PANCK,HUNGRY_JACK
HI LEV CBL CUTTER,MOUNTAIN_HIGH
CALIF CELLO CA,PLU_VEGETABLE
SNYDERS 100 CALORIE MINI,SNYDERS_OF_HANOVER
SLAVE COND,SUAVE
MISC NO-TAX,PLU_MEAT
BAJACLASSIC-ROMA TOMATOES,PLU_GRAPE_TOMATOES_VEGETABLE
PEO&SAJS/1MT PIZZA,ALWAYS_SAVE
CBAD MINI SPAG / MTBLS 15OZ,CHEF_BOYARDEE
PETC-HAL XS/SM FOO,PLU_MEAT
WILKINSON SWORD TECH 4 MEN'S CARTRIDGE 4CT,WILKINSON_SWORD
RID X SEPTIC SYSTEM,VTECH
1 CVGRL OUTLST LT TC CLER,COVERGIRL
COPENHAGEN EA,COPENHAGEN
BB 96%EX LN GRND,PLU_MEAT
ORBIT APPLE REMIX,WRIGLEYS
REV PRFCT TWZ,REVLON
BST-CH EX-LARGE GRADE EGGS,BEST_CHOICE
SCR GEL MEDERMA,MEDERMA
BURT'S BEES NOURISHING LIP BALM WITH MANGO BUTTER,BURTS_BEES
FRSH GARDN SALAD,FRESH_EXPRESS
HRB ESS HYDRT,HERBAL_ESSENCES
SIDE CHICKEN SALAD HOMESTULE,MARKET_PANTRY
CAMPBLS SPAGHETI O 14.75Z,CAMPBELLS
BP ANGUS B/S BF FR,BALL_PARK
W GM CHEERIOS,GENERAL_MILLS
ROSARITA BALACK BNS,ROSARITA
PLNT MIX NUTS/PNT CP,PLANTERS
SPAG SAUCE CREAMY TOAMTO BASIL,RAGU
MEDICT LAMBRUSCO REGGIAND,RIUNITE
OZ WHITE SAND,BIMBO
CAT FOOD - SPECIAL DIET OCEAN WHITEFISH DINNER,PURINA
SS COLLARD GREENS,PLU_VEGETABLE
CAPN CR BAR BERRY,QUAKER
BC WARM DELIGHT FOG CHOC,GENERAL_MILLS
EE CONTAINER DIS,PLU_MEAT
ORTS DNMT FRY H&NR,PLU_MEAT
LOF SHAVED HAM 1,LAND_OFROST
"PILLOW PETS DREAM LITES - MS. LADYBUG 11""",AS_SEEN_ON_TV
"BERRIES , BLUE FULL",PLU_FRUIT
MSF MSHRM BUFGER 9,CAMPBELLS
SLMN SURGER,PURINA
WEG STM WET CORN,PLU_MEAT
FSEL SHRED ICBERG,FRESH_SELECTIONS
SPRT CIDER VINEGAR,GOYA
TURNER SS W/SANTRO,NATURE_VALLEY
ACTII K,ACT_II
ULT ECN X-LRGE,ROLAIDS
SNYDER BTRU SNP TR,SNYDERS_OF_HANOVER
B&G KOSER SPEARS,VLASIC
MD 620 GLAZED DONUTS,PLU_BAKERY
BEEF RIBEYE STK MANUAL,PLU_MEAT
SF INST OTML VAR,SHURFINE
7141 QKR GRN BAR,QUAKER
KING HWIIAN ROLLS,KINGS_HAWAIIAN
OMAUYER LUNCHABLE,OSCAR_MAYER
BRUSSEL=SPROUTS,SPROUTS
KNORR BOUOLLON TOMATO/CHKN 2,KNORR
ADVIL LIQUIT,ADVIL
LRL CR NL EFFLE,LOREAL
HNS BSRBRF BLUES,OSKAR_BLUES
TSTY CHOC CUPCAKES 3.25OZ,TASTYKAKE
HV MARSHAMLLOWS,HIDDEN_VALLEY
AUSTRALIS BARRAMUNDI SEABASS WITH LEMON HERB BUTTER - 1.75 LB,MARKET_PANTRY
WEBKIN CLIP[ PLUSH PUG,GOODY
BC GLUT FR SUGR C,PILLSBURY
SCH CHOCOLATE MILK,PLU_DAIRY
JET PUFFED MRSH,KRAFT
SRF ORG QUINOA COCONUT GR,GOYA
ABC TRISCUIT BROWN,KRAFT
SNAPWARE SL 2 LAYER SAND,PLU_MEAT
VC PORK &BNS,PLU_MEAT
PILLSBURY TOASTER STRUDEL CREAM CHEESE & STRAWBERRY PASTRIES - 6,PILLSBURY
JIFFY MUFIN MX,JIFFY
PC ANGE SOFT,ANGEL_SOFT
NICK IB SSET SPONGERS PLD,MOTRIN
YOP BRK 100 TRPCL,YOPLAIT
T/S COLG TTL,COLGATE
9 BC SUDD SALAD- CLASSIC PA F,GENERAL_MILLS
2 SPCL. DUCK SAUCE SWEET & SOU,PLU_MEAT
LIT DEB STAR,LITTLE_DEBBIE
SALE ESSEVRDY MAYOMNAISE,PLU_MEAT
TURKEY HILED ICED TEA,TURKEY_HILL
COLG REG TIP,COLGATE
STUDEN DISCOUNT,COCACOLA
SHARMP PERM MAEKRE,SHARPIE
GHIR DRK COC BRWNPC,GHIRARDELLI
HEINZ SPICE,OLD_SPICE
TILL MOZZARELLA,TILLAMOOK
POP-GINGER CANDY,TOOTSIE
ZTRN RICE MX 8OZ,ZATARAINS
9830DC 16X20X1 FILTRETE FILTER PER 6 EA,3M
COMBO CHEX CRCKR,GENERAL_MILLS
PLYSTX SPORT SUP UN 18C,PLAYTEX
BP DENIM DRIFTER SKINNY,NESTLE
DIET SUNKIST ORN,SUNKIST
CUBE STEAKS/PERCH'S NO-STRIN,PLU_MEAT
DAWN 24OZ THAI ULT,DAWN
MULTISERVE INSTANT OATMEAL - CINNAMON,QUAKER
BISTC AS CKC SALAD,RETAILER_HANNAFORD
MIN MAID CAL 128FZ,MINUTE_MAID
FISHER PECANS C,FISHER
BARIL TM BASIL,BARILLA
FRUIT FOOT STRBY,KELLOGGS
3OZRDY SVRY SALMON,PURINA
NON-WOVEN CD DVD CASE 5,MEMOREX
HR VEG BEFF,PLU_MEAT
INSANE BEL CLB,PLU_VEGETABLE
$PF ROLLS,PEPPERIDGE_FARM
.3Z OEP CRN SHLS,OLD_EL_PASO
H/MARK CARD BRTHDAY CROWN,HALLMARK
CHEETOS CRNC 9 50Z,CHEETOS
REV 1875W SF CMP D,HORMEL
GOODY,GOODY
OKF ALDOE VERA DINK 520,DUREX
LONG YARD BEAN,GOYA
14OZ H DAZ VAN ICE,HAAGEN_DAZS
CDAX/PHONE/OUTLET ALMOND,SMART_ONES
TIC TAC CHOC & M PC,FERRERO
HI LO GAME 12PC,MOUNTAIN_DEW
NEAR EAST COUSCOS,NEAR_EAST
COKE ZERO 20Z NR SINGLE,COCACOLA
HLMRK ED BAGS/BOX 0149,HALLMARK
DOLE ITAL SL,DOLE
BLK FRST HM SLCD QA,OSCAR_MAYER
ORG PKG CELRY STALKS,PLU_VEGETABLE
ICED TEA MIXED,LIPTON
JUICY JVE GRAPE,NESTLE
FS PIKNIK CHEESE,PIKNIK
BBY FD PEARS,GERBER
NIVEA,NIVEA
SE SPRK BRYLMNAD,SUMMERS_EVE
SAND DSY,PLU_MEAT
RC BF BTM RND ROAST,PLU_MEAT
FLS RAPID YEAST,MARMITE
960Z MT.DEW,MOUNTAIN_DEW
G;IT FREE SIGARCPM,RIP_IT
MILKBONE GRILLIN,MILKBONE
BUCKHEAT HULLED RAW,GO_RAW
AVEEND ITCH LOTION,AVEENO
WNW MASC WP BLK,WET_N_WILD
MAGNOLIA COCTAIL HOT DOG,PLU_MEAT
PRIZONA RX ENERGY,ARIZONA
BLU RBN SAUS,PLU_MEAT
CRAYOLA CRAYONS W/SHARPENER 64S,CRAYOLA
SNLS SKNLS BREAS,PLU_MEAT
PLR WRP ICE,WRIGLEYS
ARNOLD WHEAT SAND8CT,ARNOLD
RASPBERRY LEMONDE,LIPTON
DAWN ULT NZ SPRINGS,DAWN
YEDULDA CANDLE GLASS,GLADE
HRSHY ALMND BAR 1.45 1.19 EACH 2 OR MORE 1.00,HERSHEYS
BW GLW2TN PINK,DOVE
SC AC ICE TEAMX,LIPTON
HIGF CHK FRY,PLU_MEAT
8295 SL FUNYUNS REGULAR,FUNYUNS
SC VIT HT REFRIED BEA,GOYA
TOSTITOP CNTN,TOSTITOS
DUMOR DYSTER SHELL 5LB,PLU_NUT
KRFT MLD CHDR STK,KRAFT
BY LG WHT 2.50Z EGGS,PLU_DAIRY
HFT CS TRRSH BAG,HEFTY
1 CHRM ULT TISSUETEAPK 165S,CHARMIN
1 ZYRTEC 12H12C 1.44 1.44,ZYRTEC
JV BREATWURST SMKD,JOHNSONVILLE
CHUCH ROAST CNTR,PLU_MEAT
OUTSHINE COCO/PINE,DRYERS_EDYS_OUTSHINE
DNR PLATES,CHINET
DOLD SALAD,DOLE
SBM POP HB RLLS BPL,KELLOGGS
QUAKER BERRY GRAN,QUAKER
BLUE MOON 12/12Z,BLUE_MOON
L DEB CHEWY CHOC CHIP,LITTLE_DEBBIE
RDBR CLSC HAWAIIAN V,RED_BARON
ST FAIR BF CRN DOG,STATE_FAIR
IDAHO BAKERS POTAL,BAKERS_N_CHEFS
RESERD MACARONI SALA,KRAFT
CLOROX,CLOROX
AG GRAD COUNTYER CD ASST,HALLMARK
CALIFORNIA NAVEL ORANGES EAC,CALIFORNIA
MR COFFEE TUMBLER 160Z,STARBUCKS
CRYS.GAYSER SPRINGWATER,CRYSTAL_LIGHT
MT. DEW 2 L 1.67,MOUNTAIN_DEW
MOM FR MINI SPOON BAG,MALTOMEAL
TASTY B RICE,PURINA
GER PEAR/PINE,PLU_FRUIT
DME JLLO CRNBRRY,JELLO
COKE 24 PACK CANS,COCACOLA
PMRK CU,PLU_MEAT
GANZ CAR CHARM,REFRESH_YOUR_CAR
2OZOM HAM/SW LNC,OSCAR_MAYER
COTTONELLE ULT B/T4C,COTTONELLE
PULL UPS,HUGGIES
BARILLA TRAD .00,BARILLA
2 LIPTON BREW STHRN EX SWEE,LIPTON
SD FEL IND CH,PURINA
1 AG SPF 30 SPRY/BRNZ 8Z,WET_N_WILD
KRAFT SHRDCHEESE,KRAFT
SS MIXED ORNAMENTS AST,NATURE_VALLEY
HEFTY EVERDAY FOAM B,HEFTY
MLTIGRN LOAD SLC,PLU_MEAT
HEB ORG 1LB MINI CARROTS FW,PLU_VEGETABLE
HP TOT STAGE4 SWTPTO,HAPPY_FAMILY_BRANDS
OATHMEAL CREME PIES,LITTLE_DEBBIE
PLASTIC HAMPER,BAKERS_N_CHEFS
SHOPPERS VALUE PAPER TOWELS 1 ROLL,SHOPPERS_VALUE
SQUAVE COND,SUAVE
FOR SAMSUNG SOLSTICE II A817 (AT&T) - RUBBERIZED DESIGN COVER -,NATURE_VALLEY
SELTZER PLUS,ALKASELTZER
FERRARA TORRONE,FERRARA_PAN
GIORGIO MED WHL WHT MUSHROOM,GIORGIO
BARS PURE CHOCOLATE BROWNIE 3OZ 1.49/OZ,MARKET_PANTRY
SALE TYSON POT ROAST,PLU_MEAT
KRAFTY EASY MAC CUP,KRAFT
SEAGEAMS GTR DE BT SNG 11.20Z,SEAGRAMS
SAR SHRD XSHRP CHD,BORDEN
SNB ORG CHK 4.5Z,SHAKE_N_BAKE
JOSEPHS SF MAPLE FLAVRD,NESTLE
CC WHT TORTILL,UTZ
DRTS NACHO CHS PATY,DORITOS
GRED FLV ML;K,PLU_MEAT
CINNAMON SNACK,FLAT_EARTH
MOM BRY CELOSSL CR,MALTOMEAL
SMKR STRAWBERRY JELL,SMUCKERS
POL SPR HALF WTR,POLAND_SPRING
HRML BCN CLUB WRP,HORMEL
DANNON DIKOS YORI,DANNON
SPARE RIBS CUT,PLU_MEAT
CVGRL ADWN PPW0110,COVERGIRL
EGGO CINNAMCNTOAST MAFFL,KELLOGGS
DME SANDWICH BRO 2,PLU_MEAT
TONYS-MEGAPOUCHESPEPPRONI,TONYS
MENG ZONG BOILED DRIED BMBSH,PLU_MEAT
BROWNS ORANGE FRUIT RUSH,GATORADE
HOUS EOF HERBS LIQ,NESTLE
KNORR CHICKEN GRAN,KNORR
SCOTT EGA PT,SCOTT
3492 CUB ME,PLU_MEAT
RDC SUO CHX,GENERAL_MILLS
ORE-IDA STM M MSH RUD,OREIDA
KELL RAISIN BRAN 18.7Z CLEARANCE,KELLOGGS
EQUAL SANITIZER,EQUALINE
HV LIGHT WHIPPED TOP,YOPLAIT
GNT BUBBLE WND DSP,3M
WW SANTA FE RICE ONE,WEIGHT_WATCHERS
GROC N2 TX,PLU_MEAT
CPN/VITAMINS,NATURE_MADE
SILVER GUM SHIRAZ,NATURE_VALLEY
RITZ HINT DF .00,KRAFT
KEEBLER E. L. FDG,KEEBLER
SAM MILLS GF C&V,SAM_MILLS
HF DS UT THN O/RST T,HILLSHIRE_FARM
DBKY LW SODIUM SODPC,SOBE
MUG RTBR,MUG
PUB SINGER ALE,SEAGRAMS
HA SHEER BANDAGES,JOHNSON_N_JOHNSON
CAMPBELLS SPAGHETTOS,CAMPBELLS
CANOLA COOKING SPRAY,CRISCO
REESE KING HEART,HERSHEYS
POLLYO PISKM,POLLYO
MOM HT OK OATS,NATURE_VALLEY
FAGE FRUYO VANILLA,FAGE
CHOBANI YGR BLLBRY,CHOBANI
CD GARDENIA CANDLE,AIR_WICK
HOKAN STR FRY CARN,PLU_MEAT
1 BOOBERRY CEREAL,GENERAL_MILLS
LANCE WHITE CHED POPCRN,LANCE
JACKLINKS- BIG DIPPERS BEEF & CHICKEN,JACK_LINKS
BE STEAMFRESH BROCOL,BIRDS_EYE
ZANTAC 150MG,ZANTAC
XTRA MOUNTAI RAINPC,XTRA
NEUT PR RFING FCL 6.7Z,NEUTROGENA
SMD SPRD CC W/CAL,SHEDDS_COUNTRY_CROCK
EL MEX QUES CREM,EL_MEXICANO
P-PREPAK RED POTAOT SAL,UTZ
R MUSHROOM SLICED CRIMINI BAG,PLU_VEGETABLE
LUCKY STEM CHOW MEIN,PLU_MEAT
BACAROI LIGHT,BACARDI
TYSN BF SIR GRAVY,PLU_MEAT
NESTLE BTTRFNGER,NESTLE
GRN LEAF LETTUICE,PLU_VEGETABLE
4-10FT STD/BTR FSC GRN DOUG FIR,RETAILER_HANNAFORD
MALT-O-MEAL CEREAL - GOLDEN PUFFS 23.50 OZ,MALTOMEAL
LPTN CUP CRM CHKN,LIPTON
MT.SWEET RELISH,MT_OLIVE
CPN/HANNAH,WET_N_WILD
"FELINE GREENIES DENTAL TREATS TEMPTING TUNA FOR CATS, 2.5-OUNCE",PURINA
CFMTE ITAL ST CRE,NESTLE
WM JAR OREGANO,BADIA
CAM HLTHY REQ TOMATO SP T F,CAMPBELLS
BARTLES BERY,BARTLES_N_JAYMES
DAN GREEK 5.3Z,DANNON
GROUND OREGA,BADIA
ZIPLOCK FREEZER 30C,ZIPLOC
365OG SDY MILK VAN,SILK
B F WHEY CHOC,DREYERS
PEACE PASTA,ANNIES_HOMEGROWN
BARS CLIF CATMEAL RAIS WALNUT,CLIF_BAR
NESCA CLSC DWN JAR,LAYS
BF TP LN STK BL NY RC,PLU_MEAT
CHARM BTH TS,CHARMIN
ARWK AR VANLA IN BC,GLADE
PAR DELX SHELL/C,KRAFT
RW LJACK SM SSG,PLU_MEAT
KISSEL APRCT ROSEM,ST_IVES
BNUT JS2BFD4.25,BEECHNUT
MINUET COOKIE MARIA,GOYA
HUNTS MANKICH SCE,HUNTS
COKE CES CAN,COCACOLA
NAT HAIR BALL AID,NATURE_VALLEY
PEPPERS ORANEGE HOLIAND,PLU_VEGETABLE
HY VEE SHREDDED,PLU_MEAT
MONSTER ENGRGY DRK,MONSTER
PIL CHOC CK MIX,PILLSBURY
OM BACON 16 OZ MVP,OSCAR_MAYER
CAMELLIA SASSANQUA,CAMELLIA
GIRL PINK/CHARTREUSE CHUNKY STRIPE GIFT BAG WITH BOW,HALLMARK
KNORR TOMATION,KNORR
DASANI 24PH WATER,DASANI
RIML XTR WOW HSC,RIMMEL_LONDON
PLANTERS,PLANTERS
AUSSIE SHM SYDNEY SMTH,AUSSIE
BUBBLE TAPE DISPENSE,3M
1506-KRAFT COOL WHI,KRAFT
GO-GURT RASPBERRY,YOPLAIT
MAGICBAG INSTANT SPACE : LARGE ORIGINAL - 55 X 85 CM,PLU_MEAT
OM YHTRR CHZ REG L,OSCAR_MAYER
MAYBL CLRSHOW CHIF,MAYBELLINE
HERSH NOVEL,HERSHEYS
H/MARK CARD BRTHDAY SHOEBOX,HALLMARK
BC SUPERMOIST BT,GENERAL_MILLS
DIET COCA-COLLA,COCACOLA
TIDE,TIDE
BF STIRFRY,PLU_MEAT
HUG P/U LRN BOY,HUGGIES
FUSILLI ORG,ALMAS
HGGS SMPLY CLN FF SF,HUGGIES
TEAM MEMBER DISCOUNT,BORAX_20_MULE_TEAM
1 HUG SIMPL CLEAN WP,HUGGIES
CRISCO STK REG,CRISCO
CHEEZ ITS MOZZARELA,CHEEZIT
RUFFLES 28Z,RUFFLES
3OFF 2 COLGATE OPTIC,COLGATE
ODWALLA WHIT 1.60Z,ODWALLA
MARCH RAMEN BEEF,MARUCHAN
KL BEEF STICKES,PLU_MEAT
BF T/ RND STK THN,PLU_MEAT
"LIBBY~S FRENCH STYLE GREEN BEANS, 1412 OZ",LIBBYS
SNACK CRUNKY CURLS,ANDY_CAPPS
DM MANDARIN -ORANG,DEL_MONTE
DO CONUT,DOOR_COUNTY
THE CLAW W/ LEB LT EACH,CRYSTAL_LIGHT
PPRIMO MUENSTER VP,PLU_MEAT
CPN-XTRA DETER,XTRA
ICLND SPRNG WTR CASE,POLAND_SPRING
LIFE WATER PEAR,SOBE
OCEAN PERCH FILET,PURINA
DAN OIKOS CHERRY,DANNON
"GHIRARDELLI CARAMEL TRIO (MILK AND CARAMEL, DARK AND CARAMEL AND",GHIRARDELLI
DONA MARIA RED MOLE,GOYA
AG CHANUKAH & NY ASST,HALLMARK
TUTSO CRHS TOM,TUTTOROSSO
MPI 12 SWIRL,PHILLY_SWIRL
MC KFT CHEES,KRAFT
MOUNTAIN DEW CAN 24OZ,MOUNTAIN_DEW
ELF COS BRUSH,E_L_F
CREAMY SOUP - SPLIT PEA,CAMPBELLS
BOARD HD FRANKS,BOARS_HEAD
ROUSE CAJON FRIED TURKEY,PLU_MEAT
PAPRIKA-BAG,LAYS
XTRA LIQ LNDRY TRO,XTRA
PLYTX SPORT UNS MU,PLAYTEX
BORDEN CHEDR BLEND FINE SHRE,BORDEN
AXE MENS SHAVE GEL SHIELD,AXE
PILLSBURY,PILLSBURY
OM LUNCHABLE CHS PI,OSCAR_MAYER
GG VALLEY FRIESH ST,GREEN_GIANT
FSHN STCK,ELMERS
DNML YOGURBT,DANNON
VIRGINIA SLIMS MENTHOL 100S BOX - 200 CT.,MARLBORO
"BUCILLA STAMPED EMBROIDERY PILLOWCASE PAIR 20-INCH-BY-30-INCH,TA",DUCK_BRAND
CALT BATH BOS LAV VAN 30Z,JOHNSON_N_JOHNSON
DIAL BAR SP BIONT 3PK/4Z,DIAL
BH PCUT HAVAR,BOARS_HEAD
WATER T LT ELECTROLYTE ENHANCE,GLACEAU
CREST WHT EXP CI,CREST
ROMA TAOMAOTES,ROMA
PA 4. OREDER,PLU_MEAT
STOUF F/S MEAT LOAF,PLU_MEAT
PROPEL MIND BLK CHERRY,PROPEL
CRYSTAL FARM SHRD MO,CRYSTAL_FARMS
ANGUS CHUKD PTY,ANGUS_BEEF
SLIM JIM ORIG TWIN PK,SLIM_JIM
CRYSTAL GEYSER 1 GLN,CRYSTAL_GEYSER
TIC TAC CORNG,TIC_TAC
ENTREE CHICKEN TIKKA MASALA W,STOUFFERS
CANADA WINTERGRE,CANADA_DRY
XBOX-L,XBOX
BST CH LRG DOG BISC,BEST_CHOICE
ROMA POL SAUS,BARS
DRILL,DEWALT
PR ONION PWD,SLIMFAST
WT ROYLAL GALA APPLES,PLU_APPLE_FRUIT
WTRMLN CHUKNS SDLS,PLU_FRUIT
CILANTRAO BCH TRIMM,BEECHNUT
YOPLAIT-TIXRASPSTRAWBANYOG8C,YOPLAIT
MARGARINE AR 16Z IMP,IMPERIAL_SPOONABLES
REESE CNACK SIZE,HERSHEYS
SLO COOKR SCE HAW LUAI,CAMPBELLS
CHIPS AHOYC HEWY,QUAKER
SNYDER OF BERLIN POTATO CHIP REGULAR BAG 16OZ,SNYDER_OF_BERLIN
GERBER 2ND PEAS 2P,GERBER
ECKR SMK LINK,ECKRICH
BLISTEX SMPL & SEN PC,TIDE
KS SURF WIPE,PLEDGE
HOUSTON COWBOY SPICY FLAV,PLU_MEAT
GOLCHIN IODIZED SALT,MORTON
OD FASHN OATA,OLD_DUTCH
LEVER 2000,LEVER_2000
S LEE ENGLISH MFN,SARA_LEE
IDAHOAN MASH,IDAHOAN
FX STRAIGHT/SHNY SERUM A/FRIZZ 4Z,JOHN_FRIEDA
CL3A HORSE MARCH SOCK BRN PINK,PLU_MEAT
B BEST BLK BEANS,BUSHS_BEST
JERGENS NATUAL,JERGENS
MARL GOLD KING BOX,MARLBORO
CORNNUTS ULTIMATE,CORN_NUTS
K.W. BERRY POPTA,KELLOGGS
MC WW PENCIL,WET_N_WILD
TK PWDR DONUT BAG SINGLE,PLU_BAKERY
BB TURKEY,BUTTERBALL
LUC YOGURT RASBEER,YOPLAIT
UDIS GF WHITESANDWICH BR,PLU_BAKERY
TRUD VUP MINTY TWST,SMIRNOFF
"GARDNER BENDER 10096 CABLE TIES, 4-INCH- 50 TAN, 50 OLIVE, 8-INC",NATURE_VALLEY
5 PICKLED MUSTARD,PLU_VEGETABLE
HALLMARK CONGRATULATIONS CARD,HALLMARK
SHASTA LM/LM,YOPLAIT
TOSTIOS MEDIUM SA,TOSTITOS
KNDRR RICE,KNORR
POLY LEADFKE,WEXFORD
SLIM JIM GRVITY,SLIM_JIM
BLPK HOTDOG BUNS,BALL_PARK
DIST COLE,DOLE
BGR B.B.BIG ICE B,BOUNTY
BAR -S JUMBO FRANK,BARS
CONTRY SPRD PATTIES,SHEDDS_COUNTRY_CROCK
MERCHANDIWSE MANUF COUPON,RITE_AID
AJAX ALDE,AJAX
VITA COCO WITH TANGERI,VITA_COCO
BIC FLEX3 4CT DISP,BIC
GOLD FSH GRAHAMS,PEPPERIDGE_FARM
GRF GOURMET TURKEY,PLU_MEAT
ALTANTIC SALMON FI,PLU_FISH
BLACK PEPPR TIN 2Z,GOYA
FS SP ERAWAN RICE FLOUR,GOYA
EATWELL HICH FIVE,WRIGLEYS
MSN S T 100CT FLOUR,MISSION
LENTIL SNAPS ONION THYME,RETAILER_HANNAFORD
PANROSA-HANSOAPHNYANTIBAC16.,PANROSA
SUAVE PERF SLEEK CD TRES TOUCHABLE SFT SMTH S,SUAVE
TRIDENT WTRMLN GUM,TRIDENT
FRESH GUARD SONA,RIGHT_GUARD
SCH DT SPLIT,PLU_MEAT
ESS EVRYDY SOUP CRM OF CH,RETAILER_HANNAFORD
TWIX CAMR,TWIX
CHARMIN ULTA SRONG,CHARMIN
HYV ENGLISH WALNT,PLU_MEAT
TEA REFRESH MINT,ALBERTO
